Id,Lang,Sentence_Text,Letters,Words,Num_Sentences,gulpease,flesch
847,en,"In 1578, Emmanuel Philibert of Savoy, after moving the political and administrative center of the State from Chambéry to Turin, also wanted to bring the religious palladium of the dynasty, the Shroud.",160,32,1,N/A,18.37
848,en,"The Cloth made the journey folded several times inside this small wooden chest, which in ancient times must have been covered with precious scales, perhaps mother-of-pearl and tortoiseshell.",158,28,1,N/A,45.47
849,en,"With the granting of the official cult of the Shroud by Pope Julius II in fifteen hundred and six, which fixed the feast day for May 4, the fame and devotion toward the relic grew, also as a consequence of the periodic exhibitions held in Chambéry.",198,46,1,N/A,38.76
850,en,The seventeenth and eighteenth centuries are the centuries in which devotion to the Shroud developed most extensively.,101,17,1,N/A,30.33
851,en,Numerous representations were produced and circulated.,48,6,1,N/A,-24.85
852,en,"In 1735, the construction of the church of the Confraternity of the Most Holy Shroud, located above this crypt, was completed.",98,21,1,N/A,52.58
853,en,"Between the sixteenth and seventeenth centuries, more than 100 texts entirely dedicated to or otherwise dealing with the Shroud were written and published.",128,23,1,N/A,32.68
854,en,"From the second half of the eighteenth century, exhibitions began to become rarer.",68,13,1,N/A,43.96
855,en,"In the nineteenth century, after the reign of Charles Felix, exhibitions became even rarer, occurring only for dynastic weddings.",107,19,1,N/A,27.26
856,en,The Shroud is not the only image of Christ to have been an object of devotion in Europe since the Middle Ages.,88,22,1,N/A,69.14
857,en,"From the Veronica to the Mandylion to the Shroud of Besançon, other venerated images believed to be of Christ are remembered through the centuries.",122,24,1,N/A,34.43
858,en,"Of all of them, the only one that has stood the test of critical scrutiny due to its unique characteristics is the Shroud of Turin.",105,25,1,N/A,59.64
859,en,"In this display case, you can admire a beautiful depiction of the Deposition from the Cross with the exhibition of the Shroud.",103,22,1,N/A,49.91
860,en,"On the sides, in monochrome, are the instruments of the Passion presented by angels.",68,14,1,N/A,47.6
861,en,It is a work from the beginning of the seventeenth century painted on silk by Giovanni Battista Della Rovere.,90,19,1,N/A,36.16
862,en,"The iconography of the burial in the Shroud, of which you have already seen an enlargement.",74,16,1,N/A,47.83
863,en,"The purpose of the Confraternity, the creator of the Museum, has been since its origins to spread the cult and knowledge of the Shroud.",109,24,1,N/A,59.1
864,en,"In the glass case, you can observe the precious wooden chest, covered with silver leaf and studded with semi-precious stones and enamels, in which the Shroud was kept rolled up from the end of the 16th century until nineteen ninety-eight.",191,40,1,N/A,41.45
865,en,The lid is made of wood covered with fabric.,35,9,1,N/A,94.3
866,en,"It is a precious work commissioned by the House of Savoy, which over time has undergone some additions and modifications that, however, have not altered its original layout.",142,28,1,N/A,36.41
867,en,"Below the case are displayed the accessories used for the conservation of the Shroud inside the chest, which were removed when the new conservation system was adopted.",139,27,1,N/A,44.7
868,en,The silk-covered wooden roller on which the sheet was rolled and the pads that were inserted between the roller and the fabric are visible.,114,24,1,N/A,55.58
869,en,Seven solemn exhibitions have been held from the twentieth century to the present.,69,13,1,N/A,43.96
870,en,"The first took place in 1931, on the occasion of the wedding of the future King Umberto II.",68,18,1,N/A,75.77
871,en,"In 1933, another followed to celebrate the Holy Year of Redemption.",51,11,1,N/A,49.54
872,en,"In 1973, a televised exhibition was held instead.",36,8,1,N/A,50.67
873,en,"In 1978, the event commemorated the four-hundredth anniversary of the Shroud's arrival in Turin.",75,14,1,N/A,23.43
874,en,The 1998 exhibition commemorated several anniversaries of Piedmontese religious history and the centenary of the first photograph of the Cloth.,119,20,1,N/A,0.42
875,en,"In 2000, the Great Jubilee was celebrated, and finally, the list concludes with the exhibition of 2010.",75,17,1,N/A,50.24
876,en,One can see how the Shroud is preserved laid flat in a large controlled-atmosphere case.,72,15,1,N/A,61.89
